"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","kingdom","below_kingdom","below_below_kingdom","below_below_below_kingdom","below_below_below_below_kingdom","subkingdom","phylum","below_phylum","below_below_phylum","subphylum","below_subphylum","below_below_subphylum","below_below_below_subphylum","below_below_below_below_subphylum","below_below_below_below_below_subphylum","below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_subphylum","below_below_below_below_below_below_below_below_below_below_below_subphylum","class","below_class","subclass","below_subclass","order","below_order","below_below_order","suborder","family","below_family","subfamily","below_subfamily","below_below_subfamily","below_below_below_subfamily","below_below_below_below_subfamily","tribe","subtribe","genus","below_genus","subgenus","species_group","species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","varietas"
"765077","1747","below_species","Cutibacterium acnes HL110PA1","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765077","","","",""
"765078","1747","below_species","Cutibacterium acnes HL110PA2","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765078","","","",""
"765079","1747","below_species","Cutibacterium acnes HL110PA3","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","765079","","","",""
"679194","1747","below_species","Cutibacterium acnes J139","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","679194","","","",""
"679195","1747","below_species","Cutibacterium acnes J165","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","679195","","","",""
"1302241","1747","below_species","Cutibacterium acnes JCM 18909","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1302241","","","",""
"1302242","1747","below_species","Cutibacterium acnes JCM 18916","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1302242","","","",""
"1302243","1747","below_species","Cutibacterium acnes JCM 18918","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1302243","","","",""
"1302244","1747","below_species","Cutibacterium acnes JCM 18920","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1302244","","","",""
"267747","1747","below_species","Cutibacterium acnes KPA171202","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","267747","","","",""
"1292039","1747","below_species","Cutibacterium acnes P6","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","1292039","","","",""
"553199","1747","below_species","Cutibacterium acnes SK137","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","553199","","","",""
"679193","1747","below_species","Cutibacterium acnes SK182","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","679193","","","",""
"686659","1747","below_species","Cutibacterium acnes SK187","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85009","","","","31957","","","","","","","","","1912216","","","","","1747","686659","","","",""
"243230","1299","below_species","Deinococcus radiodurans R1","1","131567","","2","1783272","","","","","","","","","1297","","","","","","","","","","","","","","","188787","","","","118964","","","","183710","","","","","","","","","1298","","","","","1299","243230","","","",""
"411462","88431","below_species","Dorea longicatena DSM 13814","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186803","","","","","","","","","189330","","","","","88431","411462","","","",""
"1140002","33945","below_species","Enterococcus avium ATCC 14025","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","81852","","","","","","","","","1350","","","","","33945","1140002","","","",""
"297248","138948","below_species","Enterovirus A90","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","464095","","","","12058","","","","","","","","","12059","","","","","138948","297248","","","",""
"364106","562","below_species","Escherichia coli UTI89","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","1236","","","","91347","","","","543","","","","","","","","","561","","","","","562","364106","","","",""
"411485","853","below_species","Faecalibacterium prausnitzii M21/2","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","541000","","","","","","","","","216851","","","","","853","411485","","","",""
"54290","1985356","below_species","GB virus C","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11050","","","","","","","","","1307799","","","","","1985356","54290","","","",""
"1758225","1307800","below_species","Human pegivirus","1","","","10239","2559587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11050","","","","","","","","","1307799","","","","","1307800","1758225","","","",""
"1349417","1515","below_species","Hungateiclostridium thermocellum BC1","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","2304686","","","","","","","","","2304692","","","","","1515","1349417","","","",""
"445973","261299","below_species","Intestinibacter bartlettii DSM 16795","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","186801","","","","186802","","","","186804","","","","","","","","","1505657","","","","","261299","445973","","","",""
"748671","47770","below_species","Lactobacillus crispatus ST1","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","33958","","","","","","","","","1578","","","","","47770","748671","","","",""
"1435039","1597","below_species","Lactobacillus paracasei NRIC 1917","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","33958","","","","","","","","","1578","","","655183","","1597","1435039","","","",""
"1423794","35787","below_species","Lactobacillus pontis DSM 8475","1","131567","","2","1783272","","","","","","","","","1239","","","","","","","","","","","","","","","91061","","","","186826","","","","33958","","","","","","","","","1578","","","","","35787","1423794","","","",""
"411966","1184","below_species","Leptolyngbya boryana IAM M-101","1","131567","","2","1783272","1798711","","","","","","","","1117","","","","","","","","","","","","","","","","","","","1890424","","","","1890438","","","","","","","","","47251","","","","","1184","411966","","","",""
"634994","157688","below_species","Leptotrichia hofstadii F0254","1","131567","","2","","","","","","","","","","32066","","","","","","","","","","","","","","","203490","","","","203491","","","","1129771","","","","","","","","","32067","","","","","157688","634994","","","",""
"908290","39956","below_species","Methylobacterium mesophilicum SR1.6/6","1","131567","","2","","","","","","","","","","1224","","","","","","","","","","","","","","","28211","","","","356","","","","119045","","","","","","","","","407","","","","","39956","908290","","","",""
"1235808","1126","below_species","Microcystis aeruginosa DIANCHI905","1","131567","","2","1783272","1798711","","","","","","","","1117","","","","","","","","","","","","","","","","","1301283","","1118","","","","1890449","","","","","","","","","1125","","","","","1126","1235808","","","",""
"520141","1773","below_species","Mycobacterium tuberculosis T85","1","131567","","2","1783272","","","","","","","","","201174","","","","","","","","","","","","","","","1760","","","","85007","","","","1762","","","","","","","","","1763","","","77643","","1773","520141","","","",""
