genes	logFC	logCPM	F	PValue	FDR	-logP	Gene name	HIV?
ENSG00000120265	-0.640366170406816	4.76494711292361	8.19273787447294	0.00645446566870893	0.0640997501029293	1.1931436636033417	PCMT1	False
ENSG00000118762	-0.8933958165853659	2.9400310673344503	8.187858112329	0.006469040144123321	0.0641784630125616	1.1926106878817755	PKD2	False
ENSG00000197776	-1.16293640600049	4.07318788951514	8.18451339866137	0.00647905006319352	0.0641933468000209	1.1925099812421824	KLHDC1	False
ENSG00000172965	-0.9220271956813431	4.523996074751599	8.182914637982499	0.00648384058116859	0.0641933468000209	1.1925099812421824	MIR4435-2HG	False
ENSG00000116668	-0.810813836900003	4.499936253463701	8.17347606841896	0.00651219908786015	0.06440805101958401	1.1910598423476806	SWT1	False
ENSG00000026297	0.8975530482638121	5.37254282491317	8.165598244521	0.00653596921576616	0.064576981412273	1.1899222595144623	RNASET2	False
ENSG00000188897	1.5088205234983603	2.4226552551447003	8.16338200722263	0.00654267298155374	0.0645771189068898	1.1899213348337403	AC099489.1	False
ENSG00000131778	-0.807618667960503	4.51834263843302	8.14630152946452	0.00659458458335965	0.0650230081544134	1.1869329426429915	CHD1L	False
ENSG00000108946	-0.44695267528238797	7.670647805606871	8.122580838876821	0.0066674047852307294	0.0656739371345227	1.1826069470968523	PRKAR1A	False
ENSG00000168209	0.9987473145059301	5.06168803773166	8.11835400985298	0.0066804702250452	0.06573555462014401	1.1821996685114478	DDIT4	False
ENSG00000204161	1.2494684209671498	1.56170382291169	8.10926208175259	0.00670866637322484	0.0659457805506511	1.180812986959043	C10orf128	False
ENSG00000104915	0.6169813702219761	4.04685139244955	8.10568630022254	0.00671979032885752	0.0659879308692387	1.1805354892490358	STX10	False
ENSG00000136167	0.498390129578462	8.89416743076052	8.10082642884037	0.00673494042684676	0.0660694918093006	1.179999033667924	LCP1	False
ENSG00000110799	-0.977089585476668	2.70313464366009	8.09351726429933	0.00675779433399015	0.0662263844731035	1.178968953940594	VWF	False
ENSG00000180596	-0.5203804166952489	7.46457468460853	8.07942925156148	0.0068020769178645	0.0665927469453813	1.1765730701259924	HIST1H2BC	False
ENSG00000134905	0.7361957465062751	2.99395667733585	8.06817008987655	0.0068376894207227605	0.0668735724196928	1.1747454759519107	CARS2	False
ENSG00000210140	-1.440202611455	9.05342463433766	8.05825246624968	0.00686922289950803	0.0670693440784922	1.1734759409306224	MT-TC	False
ENSG00000128989	-0.49343237863457	6.16964430773176	8.05612029503693	0.00687602239568937	0.0670693440784922	1.1734759409306224	ARPP19	False
ENSG00000203485	-0.640907211472429	4.40968010635936	8.052964800684299	0.0068860984062469295	0.0670693440784922	1.1734759409306224	INF2	False
ENSG00000103642	0.626530038310574	3.32964568502446	8.05261537200545	0.00688721515442424	0.0670693440784922	1.1734759409306224	LACTB	False
ENSG00000169313	-1.37499963161902	4.21220767992706	8.049476284070371	0.0068972560868122	0.0670693440784922	1.1734759409306224	P2RY12	False
ENSG00000164985	-0.33539181693678005	5.910412562453151	8.04880826623261	0.006899394868946721	0.0670693440784922	1.1734759409306224	PSIP1	False
ENSG00000100442	-0.702894060992205	4.17093434280538	8.041614979464821	0.0069224702353497	0.0672259609475158	1.1724629811281528	FKBP3	False
ENSG00000244230	-0.7262272512309599	5.52942193978964	8.03550304830494	0.00694214120620276	0.0672859878436841	1.1720753672137536	RN7SL151P	False
ENSG00000105520	1.35292255937369	2.8677308623956095	8.03536309235193	0.0069425923435522	0.0672859878436841	1.1720753672137536	PLPPR2	False
ENSG00000160584	0.3916445692238521	5.12692501359111	8.0304350693363	0.00695849734157934	0.067317716875762	1.1718706218268196	SIK3	False
ENSG00000181061	-0.87914630924419	3.79310973366468	8.030027750666	0.0069598136788574	0.067317716875762	1.1718706218268196	HIGD1A	False
ENSG00000101856	-1.09143065860008	7.12986348241215	8.02715762613763	0.0069690966091979795	0.0673400295981863	1.1717266970609959	PGRMC1	False
ENSG00000133943	0.8049278264335858	3.3284643981080495	8.02100667202533	0.0069890351987199105	0.0674651567732433	1.1709204661030839	DGLUCY	False
ENSG00000173812	-0.6129846862738771	8.66241826780853	8.01603183069751	0.0070052057373794704	0.0675536972856384	1.1703508765929669	EIF1	False
ENSG00000206908	-2.3139420237925403	7.670770229921691	8.01284288151476	0.00701559222199747	0.0675863390408598	1.1701410774123047	RNU1-136P	False
ENSG00000114487	-1.46716128482183	4.4481137014211605	8.009826000136009	0.00702543335368525	0.0675972847749544	1.170070748302996	MORC1	False
ENSG00000173559	0.8574364504085921	4.10289740982095	8.00820294826332	0.0070307338562161205	0.0675972847749544	1.170070748302996	NABP1	False
ENSG00000165434	-0.775482719733706	2.99202835764437	7.9976649953795995	0.007065251923645309	0.0678615689740777	1.1683761035929479	PGM2L1	False
ENSG00000140525	-0.5957217732155439	2.9171976953921197	7.985212209008219	0.00710627468952147	0.0681877431192354	1.1662936836143598	FANCI	False
ENSG00000116991	0.8730047794285201	2.9796441386808996	7.97893375819244	0.00712705355209928	0.0682530797360378	1.165877747478552	SIPA1L2	False
ENSG00000186153	-1.0127035075648199	2.44856947869858	7.97888198997164	0.00712722515010112	0.0682530797360378	1.165877747478552	WWOX	False
ENSG00000210049	-1.48574724914567	6.763836853250611	7.97531390160048	0.007139063017555509	0.0682986871243443	1.1655876444902504	MT-TF	False
ENSG00000147853	-0.6532021950900091	3.01028384707853	7.9703556601312995	0.00715554773621645	0.0683579554731584	1.165210935126313	AK3	False
ENSG00000111845	-0.8937462887214929	2.66399444764563	7.9691923656106605	0.00715942121447872	0.0683579554731584	1.165210935126313	PAK1IP1	False
ENSG00000244482	1.8197236421011	1.9349102203837902	7.9537348883674595	0.007211102964668291	0.0687833764011294	1.1625165095784302	LILRA6	False
ENSG00000185278	0.716412147202347	3.1309711822209305	7.94966312439718	0.00722478275171517	0.068845832085199	1.1621223467242638	ZBTB37	False
ENSG00000088826	-0.8097458438547559	4.4585380859852695	7.944837879596241	0.00724102973327995	0.0689326035654352	1.1615753180131667	SMOX	False
ENSG00000150076	-1.01478683796197	4.817629405494059	7.93915286953876	0.0072602214934815	0.0689506355804809	1.161461726183948		False
ENSG00000244642	-0.7430667175991089	5.825906053233839	7.93768988803958	0.0072651690528546704	0.0689506355804809	1.161461726183948	RN7SL396P	False
ENSG00000121989	-1.05780063145715	4.8517021101148705	7.93486417215142	0.00727473530857932	0.0689506355804809	1.161461726183948	ACVR2A	False
ENSG00000150054	-0.9064896828476801	5.19566938559585	7.93441351358363	0.00727626221883068	0.0689506355804809	1.161461726183948	MPP7	False
ENSG00000090905	-0.8887266097947359	5.496479834682161	7.9319327418356105	0.00728467361424606	0.0689506355804809	1.161461726183948	TNRC6A	False
ENSG00000104267	-1.11716161867108	5.82537814686701	7.9313326089547695	0.007286710000080691	0.0689506355804809	1.161461726183948	CA2	False
ENSG00000201680	-1.3385718698701798	2.1926282547917397	7.92950230651333	0.0072929243683488	0.0689506355804809	1.161461726183948	RF00019	False
ENSG00000205336	0.819065253770614	3.45621325743432	7.926390538664861	0.00730350259943513	0.06898308277137699	1.1612574014345287	ADGRG1	False
ENSG00000155115	-0.506649422973803	4.48178174242523	7.91867249951922	0.00732981002651192	0.0691638867897552	1.1601206087481486	GTF3C6	False
ENSG00000152952	-1.30304003375268	3.36048459665722	7.91386713559644	0.007346240319323571	0.06925122832268599	1.159572519028373	PLOD2	False
ENSG00000151883	0.42404093666248	4.9881599680399	7.8971822741073705	0.00740359334196839	0.0697237917366057	1.1566190030091554	PARP8	False
ENSG00000117115	1.34745155283101	3.97357259025273	7.8934968135280705	0.00741632596536643	0.0697756282102165	1.1562962447425584	PADI2	False
ENSG00000163110	-0.583539054353956	5.465537147775859	7.8797143642883	0.007464148772977859	0.0701571841339389	1.1539278503665538	PDLIM5	False
ENSG00000163956	0.973652568426493	3.79036849246999	7.86974066308037	0.007498960419565321	0.0704132909148246	1.152345357531635	LRPAP1	False
ENSG00000198736	0.854329227406227	4.15279262209015	7.86608737409905	0.00751175484352313	0.0704132909148246	1.152345357531635	MSRB1	False
ENSG00000183137	-1.060948488318	2.4830740818671204	7.8656523912197995	0.00751327977232667	0.0704132909148246	1.152345357531635	CEP57L1	False
ENSG00000095303	-0.996827499563923	7.69056268103385	7.8622148192392896	0.00752534253511425	0.0704579354912297	1.152070086359183	PTGS1	False
ENSG00000089693	0.658807648767166	4.20000911515212	7.85475044825784	0.007551606722706809	0.0705759367066079	1.151343349046274	MLF2	False
ENSG00000105993	-0.496146674335815	5.773190338985809	7.854477665100731	0.00755256838474318	0.0705759367066079	1.151343349046274	DNAJB6	False
ENSG00000180304	-1.37573973818169	6.633082463526289	7.84657473469935	0.007580485800770841	0.0707084081760264	1.1505289397062262	OAZ2	False
ENSG00000188428	-0.851877491354491	2.8184788907965896	7.84631797894952	0.00758139464023488	0.0707084081760264	1.1505289397062262	BLOC1S5	False
ENSG00000102898	-0.67508425944434	5.06779439355358	7.84109721190022	0.007599899781503459	0.0707477340394748	1.150287465484404	NUTF2	False
ENSG00000173960	-0.860457786187785	4.62791587456747	7.84099308035162	0.0076002693669258705	0.0707477340394748	1.150287465484404	UBXN2A	False
ENSG00000200204	-2.65549407528334	7.18815412276428	7.8380150300781	0.0076108472109292	0.070777946172543	1.1501020438300766	RNU1-22P	False
ENSG00000243317	-0.6921151434924311	5.76907568729015	7.82913387893305	0.007642485614607421	0.0710037667351352	1.1487186114373769	STMP1	False
ENSG00000188786	0.48110521264995	3.9436021481525296	7.82436202984829	0.00765954272532211	0.0710938133918599	1.1481681900814449	MTF1	False
ENSG00000112149	1.3957963100725002	4.33568560501791	7.819033319473081	0.007678638241569641	0.0712025888048719	1.1475042158683197	CD83	False
ENSG00000126860	0.6740588230974771	3.91552499569454	7.801718679097919	0.007741036057451541	0.0717123042827061	1.1444063223848275	EVI2A	False
ENSG00000198734	1.7700120069338	2.56318198354556	7.79361360697781	0.007770430006658691	0.0719155904643109	1.143176949413412	F5	False
ENSG00000086598	-0.5988989256447521	5.98683734922889	7.766849026654709	0.0078683415100432	0.0727520120655623	1.1381549911133637	TMED2	False
ENSG00000200792	-2.44144534679487	3.60856185498483	7.763905735487111	0.00787918866957458	0.0727825916051707	1.1379724843394206	SNORA80A	False
ENSG00000143198	-0.7845259696059158	2.25950890915776	7.754093161933321	0.00791546690767471	0.0730478031164283	1.1363928407667745	MGST3	False
ENSG00000159110	0.7174833629201071	3.46089671194964	7.746978466344269	0.00794188194106692	0.0732215724709828	1.1353609486566492	IFNAR2	False
ENSG00000121964	-0.858779506768932	5.247577602987191	7.74219118743443	0.007959708672995999	0.0733159044088076	1.1348018036980227	GTDC1	False
ENSG00000175984	-1.18467498935251	3.56106722514275	7.73978278735439	0.0079686931035342	0.0733286887782799	1.1347260807407717	DENND2C	False
ENSG00000182022	0.97626429623288	4.0194443574405	7.736775812898481	0.00797992564435189	0.0733607697925377	1.134536120155684	CHST15	False
ENSG00000206779	-1.7447100502664301	4.19412882935101	7.7347830317799495	0.00798737895493185	0.0733607697925377	1.134536120155684	RF00019	False
ENSG00000123739	-0.75366109851051	5.27195223188754	7.71055146494416	0.00807860403642038	0.0741039837192721	1.1301584443716501	PLA2G12A	False
ENSG00000237973	-1.74571366969314	10.1752408184521	7.708550520953901	0.00808618644836258	0.0741039837192721	1.1301584443716501	MTCO1P12	False
ENSG00000116337	0.8068865755279809	5.11363565032549	7.707194574870889	0.00809132900032247	0.0741039837192721	1.1301584443716501	AMPD2	False
ENSG00000204406	-0.49297019297185496	4.27778810310479	7.70182024176661	0.008111745933101999	0.07420603907826101	1.1295607492810935	MBD5	False
ENSG00000061918	-0.931698816808048	5.05061534245095	7.70021705218125	0.00811784701819575	0.07420603907826101	1.1295607492810935	GUCY1B1	False
ENSG00000229344	-2.9600851733285696	6.9559454470527005	7.69649430378497	0.00813203312955928	0.0742653886467698	1.1292135418503504	MTCO2P12	False
ENSG00000130638	-0.635607214193766	3.9270956517494797	7.6915720197310495	0.00815083078944275	0.0743358838080831	1.128801490710409	ATXN10	False
ENSG00000178974	0.526900108901151	3.13109938133709	7.688702164208981	0.00816181179459758	0.0743358838080831	1.128801490710409	FBXO34	False
ENSG00000135083	1.4728317546180099	2.61868927526397	7.68842980622392	0.00816285474324749	0.0743358838080831	1.128801490710409	CCNJL	False
ENSG00000166825	1.43380904073273	4.5711382101168	7.67946260223364	0.00819727249039227	0.0745789550893087	1.12738370574444	ANPEP	False
ENSG00000102189	-0.6127941120438609	5.004731639540339	7.663063672720571	0.00826061481566575	0.0750524689479621	1.1246350165074621	EEA1	False
ENSG00000135365	0.609923668376301	5.5420338095261705	7.6590819452898	0.00827607308793352	0.0750524689479621	1.1246350165074621	PHF21A	False
ENSG00000140374	-0.622860344290094	5.38840973452726	7.658392609812701	0.00827875242340022	0.0750524689479621	1.1246350165074621	ETFA	False
ENSG00000177888	-0.679058362654303	2.59685365308666	7.657964093201151	0.00828041846364649	0.0750524689479621	1.1246350165074621	ZBTB41	False
ENSG00000075292	-0.388587041443474	5.68119157249151	7.64863298269603	0.00831678578203472	0.0753113819455733	1.1231393831272418	ZNF638	False
ENSG00000115170	-0.969211782738242	3.0064435931968703	7.639486881119651	0.008352597131634559	0.0755647798609826	1.1216805785216044	ACVR1	False
ENSG00000153162	-0.8838378344737579	3.5354550673143796	7.633026060380269	0.00837799326840581	0.0756781893836713	1.1210292670672442	BMP6	False
ENSG00000160714	-0.364254112249873	4.852210955652129	7.63231009285249	0.00838081264385628	0.0756781893836713	1.1210292670672442	UBE2Q1	False
ENSG00000130830	-0.603741848421484	6.60058117786307	7.6298006327507695	0.00839070251000734	0.07569668348514098	1.1209231479194122	MPP1	False
ENSG00000090376	-0.5043282755622079	5.57609686901337	7.62624978743417	0.008404717749391999	0.0757523253360233	1.1206040312731371	IRAK3	False
ENSG00000204482	0.544713320499815	6.2258925112744405	7.61787843068133	0.008437858379816941	0.0759315693286541	1.1195776241740827	LST1	False
ENSG00000196562	1.19800504832412	4.4392241413862905	7.61279893470929	0.00845803496497116	0.0759315693286541	1.1195776241740827	SULF2	False
ENSG00000135404	0.8107983512191109	4.53220656056839	7.6113376417527805	0.00846384897050562	0.0759315693286541	1.1195776241740827	CD63	False
ENSG00000225190	0.559343365067416	4.23281020005337	7.610512658527559	0.008467133187775009	0.0759315693286541	1.1195776241740827	PLEKHM1	False
ENSG00000087258	-1.0089804828266802	2.77483131809049	7.6095042148798395	0.00847114959537954	0.0759315693286541	1.1195776241740827	GNAO1	False
ENSG00000256045	-1.3348128950023401	7.8518028821453605	7.60749235196218	0.008479168462431791	0.0759315693286541	1.1195776241740827	MTRNR2L10	False
ENSG00000168610	0.40986782996554205	6.54815149388268	7.603553286499599	0.00849489217553003	0.0759315693286541	1.1195776241740827	STAT3	False
ENSG00000090061	0.44185615230509995	5.29170310774583	7.60057425588382	0.00850680430348485	0.0759315693286541	1.1195776241740827	CCNK	False
ENSG00000012048	-0.728602281487183	3.37340102419387	7.6004491747159895	0.00850730484942202	0.0759315693286541	1.1195776241740827	BRCA1	False
ENSG00000111328	-0.7279295887964399	4.05080971216292	7.5995689864911	0.00851082804644849	0.0759315693286541	1.1195776241740827	CDK2AP1	False
ENSG00000155099	-0.771399229878848	5.14625967188956	7.59949304784717	0.00851113208469945	0.0759315693286541	1.1195776241740827	PIP4P2	False
ENSG00000087253	1.4145539290851599	2.6633336044837597	7.5926665841897405	0.00853851075468019	0.0760103386720951	1.1191273324183146	LPCAT2	False
ENSG00000173638	1.17265999870495	2.3010367477796803	7.59187178069047	0.008541704537457671	0.0760103386720951	1.1191273324183146	SLC19A1	False
ENSG00000078140	-0.65329519575594	5.9725945289046205	7.59085985433163	0.00854577263276626	0.0760103386720951	1.1191273324183146	UBE2K	False
ENSG00000164054	0.709443606358701	5.55553481349822	7.58944639980736	0.00855145838577595	0.0760103386720951	1.1191273324183146	SHISA5	False
ENSG00000119318	-0.43976389018566703	6.45196415535784	7.571138716516451	0.0086254679178993	0.07659764656070099	1.1157845737277423	RAD23B	False
ENSG00000130227	-0.516553400639866	5.28766850677249	7.568171098660129	0.00863752874613043	0.076634250906615	1.1155770834334986	XPO7	False
ENSG00000135870	0.45797563398758395	4.96853547783389	7.56248128430007	0.00866070323909462	0.0767060723185838	1.1151702544334623	RC3H1	False
ENSG00000215302	-1.2389022227724198	3.57018162274599	7.56228190532422	0.00866151650546528	0.0767060723185838	1.1151702544334623	AC127502.1	False
