index,SAMPLE_100008_1,SAMPLE_100008_2,SAMPLE_100008_3,SAMPLE_100137_1,SAMPLE_100137_2,SAMPLE_100137_3,SAMPLE_100177_1,SAMPLE_100177_2,SAMPLE_100177_3,SAMPLE_100200_1,SAMPLE_100200_2,SAMPLE_100200_3,SAMPLE_100206_1,SAMPLE_100206_2,SAMPLE_100206_3,SAMPLE_100217_1,SAMPLE_100217_2,SAMPLE_100217_3,SAMPLE_100248_1,SAMPLE_100248_2,SAMPLE_100248_3,SAMPLE_100255_1,SAMPLE_100255_2,SAMPLE_100255_3,SAMPLE_100256_1,SAMPLE_100256_2,SAMPLE_100256_3,SAMPLE_100257_1,SAMPLE_100257_2,SAMPLE_100257_3,SAMPLE_100261_1,SAMPLE_100261_2,SAMPLE_100261_3,SAMPLE_100267_1,SAMPLE_100267_2,SAMPLE_100267_3,SAMPLE_100306_1,SAMPLE_100306_2,SAMPLE_100306_3,SAMPLE_100337_1,SAMPLE_100337_2,SAMPLE_100337_3
988,109.0,29.0,471.0,14.0,77,409,962.0,92.0,390.0,188.0,154,4785,2861,3.0,1045,155,4.0,322.0,131.0,479.0,113.0,177.0,2.0,43.0,1612.0,1.0,169.0,3.0,190.0,676,4295.0,442,306,1.0,221.0,18.0,330,87.0,35.0,392.0,482.0,844.0
989,111.0,31.0,485.0,14.0,70,398,965.0,91.0,397.0,207.0,153,4842,2781,3.0,1038,155,4.0,327.0,132.0,470.0,114.0,182.0,2.0,43.0,1583.0,1.0,169.0,4.0,194.0,682,4439.0,451,320,1.0,223.0,18.0,316,88.0,34.0,419.0,490.0,943.0
990,111.0,29.0,476.0,13.0,70,399,968.0,87.0,392.0,205.0,152,4794,2775,3.0,1020,153,4.0,322.0,131.0,469.0,123.0,181.0,2.0,43.0,1537.0,1.0,172.0,4.0,190.0,666,4447.0,447,323,1.0,189.0,18.0,305,87.0,35.0,413.0,503.0,934.0
991,105.0,29.0,435.0,14.0,73,405,1011.0,86.0,390.0,206.0,154,4894,2881,3.0,1037,149,4.0,309.0,132.0,471.0,123.0,178.0,2.0,42.0,1501.0,1.0,173.0,5.0,191.0,620,4289.0,470,327,1.0,234.0,15.0,304,88.0,37.0,414.0,534.0,938.0
992,122.0,33.0,480.0,14.0,77,405,1014.0,93.0,396.0,209.0,153,4822,2847,3.0,1029,149,4.0,312.0,128.0,457.0,117.0,201.0,2.0,43.0,1560.0,1.0,131.0,5.0,168.0,629,4389.0,519,331,1.0,247.0,19.0,311,88.0,37.0,429.0,636.0,960.0
993,133.0,33.0,480.0,14.0,78,411,1026.0,93.0,396.0,206.0,158,4743,2822,3.0,1008,142,4.0,282.0,131.0,471.0,122.0,199.0,2.0,42.0,1513.0,1.0,131.0,5.0,172.0,640,4471.0,532,333,1.0,245.0,16.0,312,89.0,36.0,459.0,645.0,1025.0
994,138.0,34.0,489.0,15.0,75,405,1027.0,93.0,351.0,206.0,161,4651,2828,3.0,967,145,2.0,273.0,126.0,508.0,122.0,199.0,2.0,43.0,1480.0,1.0,132.0,5.0,175.0,651,4493.0,556,325,1.0,245.0,19.0,310,86.0,35.0,508.0,645.0,1031.0
995,140.0,34.0,492.0,14.0,73,406,1015.0,93.0,335.0,206.0,157,4593,2816,3.0,955,152,2.0,271.0,126.0,510.0,124.0,172.0,2.0,42.0,1477.0,1.0,214.0,5.0,177.0,653,4451.0,607,325,1.0,241.0,16.0,309,88.0,36.0,508.0,680.0,1028.0
996,150.0,33.0,536.0,18.0,76,411,985.0,103.0,345.0,207.0,156,4547,3043,3.0,963,175,2.0,346.0,118.0,510.0,123.0,174.0,2.0,43.0,1528.0,1.0,216.0,24.0,179.0,678,4636.0,616,332,1.0,250.0,19.0,322,88.0,38.0,515.0,703.0,1051.0
997,149.0,32.0,513.0,20.0,74,393,961.0,102.0,339.0,206.0,156,4538,3046,3.0,938,176,15.0,345.0,119.0,519.0,143.0,172.0,2.0,43.0,1519.0,1.0,215.0,24.0,196.0,677,4579.0,617,314,1.0,245.0,19.0,318,72.0,38.0,514.0,695.0,1041.0
998,154.0,33.0,508.0,19.0,73,392,959.0,102.0,337.0,206.0,159,4560,2972,3.0,937,174,14.0,376.0,118.0,523.0,156.0,172.0,2.0,43.0,1513.0,1.0,180.0,24.0,211.0,674,4570.0,611,304,1.0,247.0,19.0,301,70.0,37.0,509.0,697.0,1039.0
999,155.0,33.0,517.0,20.0,79,349,972.0,105.0,350.0,208.0,159,4593,2916,3.0,931,176,14.0,383.0,119.0,523.0,151.0,152.0,2.0,43.0,1507.0,1.0,181.0,24.0,213.0,677,4628.0,607,301,1.0,249.0,16.0,330,73.0,38.0,514.0,697.0,1047.0
1000,153.0,33.0,513.0,21.0,80,354,964.0,104.0,352.0,208.0,157,4563,2903,3.0,924,175,14.0,381.0,118.0,523.0,154.0,150.0,2.0,43.0,1503.0,1.0,180.0,24.0,212.0,680,4632.0,622,300,1.0,249.0,16.0,324,54.0,39.0,515.0,696.0,1043.0
1001,150.0,32.0,515.0,21.0,78,348,985.0,104.0,348.0,208.0,153,4510,2867,3.0,914,176,14.0,378.0,119.0,513.0,156.0,152.0,2.0,43.0,1481.0,1.0,180.0,24.0,214.0,674,4594.0,604,261,1.0,248.0,7.0,321,54.0,39.0,513.0,704.0,1044.0
1002,151.0,33.0,516.0,21.0,77,346,976.0,105.0,350.0,208.0,154,4489,2675,3.0,861,175,14.0,383.0,118.0,502.0,149.0,152.0,2.0,43.0,1468.0,1.0,181.0,24.0,212.0,631,4548.0,605,246,1.0,248.0,7.0,311,55.0,38.0,512.0,656.0,857.0
1003,148.0,33.0,504.0,20.0,78,352,974.0,103.0,334.0,206.0,151,4435,2683,3.0,866,186,14.0,377.0,118.0,502.0,146.0,150.0,2.0,43.0,1447.0,1.0,180.0,23.0,213.0,627,4562.0,595,244,1.0,247.0,9.0,315,54.0,38.0,513.0,660.0,863.0
1004,149.0,33.0,517.0,22.0,78,352,973.0,108.0,236.0,209.0,152,4384,2977,3.0,927,184,14.0,398.0,119.0,503.0,146.0,151.0,2.0,43.0,1430.0,2.0,181.0,24.0,227.0,637,4633.0,587,247,1.0,200.0,10.0,330,55.0,36.0,524.0,776.0,869.0
1005,153.0,33.0,527.0,22.0,78,353,994.0,106.0,247.0,225.0,154,4396,3072,3.0,951,183,14.0,396.0,124.0,531.0,149.0,152.0,2.0,43.0,1480.0,2.0,180.0,24.0,225.0,634,4869.0,622,265,1.0,202.0,10.0,334,55.0,40.0,525.0,788.0,883.0
1006,156.0,41.0,544.0,22.0,75,345,983.0,106.0,248.0,222.0,153,4352,3101,3.0,958,185,14.0,394.0,121.0,529.0,146.0,152.0,2.0,43.0,1496.0,2.0,180.0,24.0,224.0,584,4855.0,634,266,1.0,201.0,10.0,334,55.0,38.0,530.0,794.0,880.0
1007,155.0,45.0,543.0,20.0,75,355,996.0,106.0,248.0,225.0,154,4403,3123,3.0,971,187,14.0,399.0,123.0,548.0,149.0,153.0,2.0,43.0,1504.0,2.0,179.0,24.0,182.0,546,4904.0,640,273,1.0,204.0,10.0,346,56.0,41.0,546.0,820.0,958.0
1008,155.0,44.0,544.0,21.0,72,353,989.0,108.0,180.0,225.0,150,4433,3144,3.0,968,186,15.0,391.0,124.0,550.0,145.0,154.0,1.0,43.0,1503.0,2.0,177.0,25.0,180.0,549,4905.0,640,277,1.0,203.0,10.0,353,55.0,40.0,541.0,830.0,964.0
1009,154.0,44.0,563.0,22.0,72,345,1053.0,117.0,260.0,223.0,159,4614,3104,3.0,974,184,16.0,397.0,132.0,552.0,147.0,152.0,1.0,43.0,1567.0,2.0,179.0,24.0,179.0,541,5095.0,621,287,1.0,207.0,9.0,357,52.0,40.0,543.0,831.0,1012.0
1010,154.0,43.0,570.0,22.0,72,325,1059.0,118.0,285.0,224.0,160,4669,3090,3.0,987,187,16.0,398.0,132.0,564.0,149.0,148.0,1.0,44.0,1630.0,2.0,178.0,24.0,182.0,553,5095.0,642,305,1.0,212.0,10.0,348,55.0,40.0,547.0,843.0,1017.0
1011,161.0,44.0,578.0,21.0,73,309,1071.0,114.0,282.0,224.0,160,4669,3126,3.0,971,189,16.0,397.0,133.0,562.0,146.0,152.0,1.0,44.0,1626.0,2.0,179.0,24.0,155.0,550,5182.0,620,310,1.0,212.0,10.0,347,53.0,40.0,545.0,842.0,1012.0
1012,164.0,43.0,574.0,21.0,71,298,1039.0,100.0,280.0,224.0,157,4568,3060,3.0,962,184,16.0,391.0,133.0,561.0,146.0,152.0,1.0,44.0,1613.0,2.0,177.0,25.0,155.0,403,5057.0,614,309,1.0,208.0,10.0,346,40.0,40.0,545.0,839.0,1006.0
1013,163.0,43.0,537.0,20.0,62,291,1056.0,106.0,290.0,174.0,157,4464,3033,3.0,948,186,16.0,365.0,129.0,557.0,145.0,152.0,1.0,44.0,1636.0,2.0,179.0,25.0,146.0,410,5148.0,631,314,1.0,210.0,6.0,327,39.0,44.0,546.0,829.0,891.0
1014,152.0,42.0,535.0,20.0,63,287,1119.0,110.0,301.0,177.0,141,4167,2919,3.0,879,188,16.0,369.0,130.0,521.0,147.0,144.0,1.0,44.0,1718.0,2.0,178.0,25.0,146.0,403,5220.0,636,326,1.0,199.0,6.0,300,30.0,43.0,471.0,752.0,622.0
1015,153.0,43.0,534.0,19.0,63,294,1097.0,107.0,263.0,175.0,143,4354,3006,3.0,898,191,16.0,364.0,135.0,520.0,154.0,158.0,1.0,44.0,1723.0,2.0,176.0,26.0,159.0,624,4993.0,640,318,1.0,233.0,10.0,305,28.0,44.0,470.0,744.0,624.0
1016,152.0,46.0,506.0,21.0,63,295,1109.0,111.0,265.0,178.0,149,4434,3131,3.0,917,191,16.0,361.0,134.0,522.0,165.0,166.0,1.0,45.0,1698.0,2.0,179.0,28.0,181.0,628,4908.0,648,313,1.0,239.0,10.0,304,30.0,44.0,481.0,750.0,625.0
1017,158.0,45.0,532.0,21.0,65,309,1133.0,112.0,266.0,176.0,151,4581,3215,3.0,946,198,18.0,350.0,138.0,522.0,167.0,166.0,1.0,45.0,1743.0,2.0,176.0,28.0,191.0,626,5000.0,610,318,1.0,236.0,10.0,311,29.0,43.0,489.0,753.0,616.0
1018,155.0,48.0,521.0,22.0,75,389,1091.0,110.0,263.0,180.0,152,4582,3180,3.0,941,203,20.0,357.0,137.0,527.0,169.0,166.0,1.0,45.0,1695.0,2.0,178.0,28.0,190.0,631,4975.0,624,332,1.0,238.0,10.0,326,29.0,56.0,489.0,741.0,616.0
1019,153.0,47.0,502.0,23.0,83,429,1084.0,110.0,262.0,187.0,153,4551,3171,3.0,961,207,20.0,360.0,130.0,556.0,168.0,167.0,1.0,61.0,1725.0,2.0,179.0,28.0,191.0,669,5114.0,638,329,1.0,239.0,9.0,334,29.0,66.0,523.0,743.0,620.0
1020,156.0,46.0,500.0,23.0,85,439,1106.0,109.0,250.0,196.0,154,4560,3193,3.0,969,211,20.0,390.0,132.0,540.0,166.0,168.0,1.0,66.0,1719.0,2.0,178.0,28.0,190.0,677,5131.0,621,331,1.0,238.0,10.0,346,28.0,65.0,530.0,747.0,618.0
1021,146.0,54.0,475.0,24.0,80,428,1119.0,109.0,241.0,194.0,135,4369,3083,3.0,952,202,19.0,388.0,116.0,514.0,165.0,168.0,1.0,69.0,1689.0,2.0,176.0,27.0,151.0,677,5091.0,600,330,1.0,236.0,10.0,336,28.0,63.0,510.0,718.0,613.0
1022,138.0,56.0,486.0,24.0,84,442,1134.0,111.0,250.0,194.0,139,4321,3103,2.0,977,212,20.0,372.0,119.0,536.0,156.0,161.0,1.0,70.0,1633.0,2.0,171.0,28.0,155.0,660,4900.0,556,331,1.0,238.0,10.0,350,28.0,63.0,514.0,743.0,572.0
1023,136.0,56.0,437.0,23.0,85,444,1112.0,115.0,248.0,196.0,130,4301,2974,3.0,973,206,20.0,388.0,116.0,538.0,160.0,170.0,1.0,69.0,1681.0,2.0,173.0,28.0,152.0,670,4988.0,560,344,1.0,237.0,10.0,329,15.0,63.0,513.0,736.0,581.0
1024,137.0,56.0,442.0,24.0,87,443,1114.0,107.0,252.0,194.0,131,4413,2973,3.0,987,210,20.0,395.0,101.0,541.0,160.0,176.0,1.0,72.0,1691.0,2.0,171.0,27.0,154.0,666,5017.0,576,341,1.0,238.0,10.0,330,14.0,63.0,520.0,744.0,595.0
1025,134.0,57.0,431.0,24.0,93,432,1126.0,114.0,261.0,198.0,121,4178,2920,3.0,986,213,20.0,417.0,94.0,491.0,161.0,170.0,1.0,68.0,1733.0,2.0,174.0,28.0,157.0,641,5073.0,560,354,1.0,241.0,10.0,329,15.0,66.0,504.0,755.0,608.0
1026,137.0,53.0,429.0,24.0,92,418,1108.0,114.0,292.0,195.0,115,4051,3081,3.0,982,211,19.0,411.0,83.0,490.0,150.0,172.0,1.0,66.0,1709.0,2.0,179.0,28.0,159.0,628,4988.0,563,352,1.0,240.0,10.0,331,13.0,66.0,500.0,688.0,611.0
1027,142.0,58.0,441.0,23.0,90,373,1168.0,114.0,325.0,197.0,116,3867,3241,3.0,980,212,20.0,421.0,56.0,348.0,80.0,171.0,0.0,68.0,1762.0,2.0,179.0,28.0,174.0,585,4832.0,552,352,1.0,229.0,9.0,324,32.0,66.0,505.0,699.0,608.0
1028,143.0,58.0,443.0,24.0,89,366,1225.0,118.0,331.0,198.0,113,3290,3357,3.0,996,214,20.0,419.0,47.0,299.0,79.0,172.0,0.0,69.0,1772.0,2.0,179.0,28.0,184.0,587,4781.0,544,350,2.0,234.0,8.0,333,32.0,66.0,507.0,694.0,679.0
1029,140.0,60.0,442.0,24.0,96,392,1231.0,116.0,335.0,198.0,112,3310,3358,3.0,974,202,20.0,429.0,50.0,314.0,80.0,193.0,0.0,68.0,1772.0,2.0,177.0,28.0,223.0,580,4835.0,555,338,1.0,239.0,8.0,344,33.0,65.0,484.0,751.0,711.0
1030,141.0,55.0,450.0,23.0,94,400,1244.0,113.0,338.0,196.0,113,3303,3293,3.0,996,198,21.0,462.0,49.0,323.0,79.0,193.0,0.0,68.0,1776.0,2.0,179.0,29.0,224.0,586,5005.0,559,348,2.0,241.0,8.0,363,31.0,65.0,497.0,755.0,767.0
1031,137.0,58.0,450.0,24.0,97,405,1262.0,114.0,346.0,198.0,112,3261,3331,3.0,992,211,21.0,463.0,53.0,328.0,77.0,193.0,0.0,67.0,1743.0,2.0,178.0,26.0,226.0,581,5004.0,538,363,2.0,243.0,8.0,366,32.0,66.0,517.0,750.0,943.0
1032,125.0,58.0,447.0,23.0,95,400,1231.0,113.0,348.0,196.0,126,3485,3312,3.0,987,210,21.0,464.0,51.0,329.0,78.0,193.0,1.0,68.0,1731.0,3.0,179.0,26.0,254.0,572,4944.0,549,361,2.0,243.0,7.0,384,32.0,65.0,512.0,617.0,982.0
1033,122.0,58.0,450.0,24.0,97,404,1234.0,114.0,351.0,143.0,131,3589,3289,3.0,985,206,20.0,467.0,51.0,329.0,77.0,191.0,1.0,68.0,1726.0,3.0,178.0,25.0,279.0,590,4899.0,548,351,2.0,224.0,8.0,381,33.0,61.0,510.0,625.0,995.0
1034,122.0,56.0,447.0,23.0,95,411,1207.0,124.0,349.0,145.0,130,3597,3317,3.0,978,207,21.0,470.0,51.0,328.0,78.0,192.0,1.0,68.0,1715.0,3.0,179.0,26.0,279.0,580,4879.0,566,345,1.0,220.0,8.0,381,32.0,65.0,520.0,623.0,992.0
1035,121.0,57.0,451.0,24.0,97,405,1225.0,124.0,352.0,142.0,127,3617,3307,3.0,992,214,21.0,454.0,51.0,330.0,79.0,166.0,1.0,68.0,1731.0,3.0,177.0,26.0,282.0,588,4704.0,562,349,2.0,224.0,8.0,383,33.0,64.0,521.0,627.0,994.0
1036,122.0,57.0,445.0,24.0,96,403,1217.0,125.0,349.0,146.0,128,3544,3337,3.0,1014,194,21.0,454.0,51.0,334.0,82.0,174.0,1.0,65.0,1740.0,2.0,177.0,26.0,281.0,596,4707.0,561,355,2.0,221.0,8.0,382,33.0,34.0,517.0,617.0,1013.0
1037,120.0,58.0,448.0,24.0,97,404,1216.0,125.0,351.0,145.0,125,3522,3298,3.0,999,185,22.0,459.0,51.0,340.0,81.0,203.0,1.0,63.0,1745.0,2.0,212.0,24.0,282.0,597,4658.0,560,359,2.0,223.0,8.0,385,32.0,34.0,525.0,623.0,1012.0
1038,121.0,59.0,411.0,19.0,96,397,1165.0,129.0,351.0,146.0,108,3445,3259,2.0,1005,172,22.0,445.0,51.0,340.0,75.0,165.0,1.0,66.0,1706.0,2.0,211.0,26.0,283.0,562,4564.0,562,342,2.0,223.0,8.0,381,31.0,34.0,525.0,621.0,1014.0
1039,122.0,57.0,410.0,18.0,94,399,1128.0,130.0,346.0,95.0,110,3372,3229,3.0,1032,170,22.0,447.0,49.0,343.0,82.0,174.0,1.0,68.0,1673.0,2.0,212.0,29.0,279.0,547,4737.0,565,345,2.0,232.0,8.0,378,34.0,34.0,518.0,618.0,941.0
1040,121.0,57.0,416.0,17.0,95,422,1141.0,133.0,350.0,96.0,114,3450,3274,5.0,1045,171,22.0,455.0,51.0,354.0,85.0,173.0,2.0,67.0,1860.0,2.0,214.0,29.0,282.0,565,5055.0,577,348,2.0,233.0,10.0,383,42.0,34.0,525.0,629.0,959.0
1041,118.0,57.0,410.0,16.0,94,424,1134.0,132.0,349.0,99.0,113,3425,3194,5.0,1032,154,22.0,451.0,51.0,354.0,82.0,166.0,2.0,68.0,1911.0,2.0,234.0,31.0,282.0,567,5156.0,580,356,2.0,254.0,11.0,383,54.0,34.0,521.0,633.0,957.0
1042,126.0,58.0,411.0,17.0,92,428,1142.0,132.0,354.0,112.0,105,3405,3181,5.0,1046,148,20.0,444.0,38.0,362.0,82.0,174.0,2.0,67.0,1901.0,2.0,231.0,42.0,257.0,568,5257.0,584,359,2.0,287.0,10.0,382,56.0,34.0,513.0,642.0,968.0
1043,127.0,62.0,408.0,17.0,93,426,1141.0,122.0,356.0,123.0,107,3404,3188,5.0,1043,150,21.0,453.0,38.0,357.0,83.0,175.0,2.0,68.0,1942.0,2.0,234.0,45.0,260.0,559,5337.0,586,364,2.0,289.0,11.0,377,56.0,34.0,513.0,638.0,968.0
1044,132.0,65.0,417.0,18.0,93,434,1163.0,126.0,416.0,135.0,111,3511,3200,5.0,1061,155,21.0,460.0,39.0,367.0,84.0,175.0,2.0,68.0,1992.0,2.0,233.0,49.0,287.0,595,5492.0,588,378,2.0,306.0,11.0,379,59.0,34.0,530.0,659.0,993.0
1045,131.0,63.0,419.0,18.0,93,429,1147.0,125.0,415.0,134.0,106,3429,3143,5.0,1047,154,21.0,457.0,39.0,365.0,83.0,171.0,2.0,66.0,1983.0,2.0,233.0,48.0,275.0,585,5472.0,589,375,2.0,306.0,10.0,376,57.0,31.0,533.0,654.0,985.0
1046,128.0,64.0,416.0,17.0,93,430,1137.0,125.0,414.0,135.0,102,3317,3127,5.0,1035,150,21.0,455.0,39.0,367.0,85.0,175.0,2.0,67.0,1962.0,2.0,234.0,48.0,274.0,456,5436.0,563,367,2.0,304.0,11.0,370,59.0,31.0,518.0,656.0,986.0
1047,127.0,56.0,440.0,17.0,94,420,1094.0,120.0,375.0,134.0,93,2937,3130,5.0,1041,149,21.0,455.0,38.0,366.0,82.0,168.0,2.0,67.0,2009.0,2.0,233.0,49.0,270.0,459,5484.0,561,360,2.0,306.0,11.0,369,59.0,31.0,520.0,655.0,949.0
1048,131.0,54.0,446.0,16.0,89,347,1077.0,120.0,374.0,132.0,99,3045,3087,5.0,1029,151,21.0,428.0,38.0,362.0,82.0,171.0,2.0,66.0,1966.0,2.0,232.0,49.0,273.0,460,5407.0,558,346,2.0,304.0,11.0,383,53.0,31.0,507.0,653.0,954.0
1049,130.0,53.0,452.0,15.0,89,347,1062.0,120.0,373.0,133.0,102,3125,3038,5.0,984,149,21.0,433.0,38.0,362.0,84.0,172.0,2.0,68.0,1983.0,2.0,234.0,49.0,275.0,434,5454.0,563,347,2.0,310.0,11.0,383,56.0,34.0,506.0,648.0,962.0
1050,123.0,48.0,450.0,16.0,85,325,1055.0,120.0,373.0,133.0,101,3191,2928,3.0,946,165,21.0,380.0,35.0,369.0,85.0,173.0,2.0,68.0,1962.0,2.0,233.0,48.0,270.0,436,5406.0,545,342,2.0,330.0,11.0,389,58.0,37.0,505.0,582.0,1048.0
1051,125.0,47.0,450.0,15.0,92,338,1031.0,118.0,375.0,140.0,101,3105,2988,3.0,963,142,23.0,331.0,29.0,337.0,83.0,172.0,2.0,79.0,1937.0,2.0,236.0,48.0,291.0,439,5482.0,535,346,2.0,337.0,11.0,382,57.0,38.0,514.0,584.0,1063.0
1052,126.0,47.0,446.0,16.0,92,330,1026.0,114.0,387.0,141.0,94,2895,3033,3.0,991,137,24.0,297.0,26.0,327.0,85.0,171.0,2.0,61.0,1916.0,2.0,235.0,49.0,304.0,464,5262.0,510,341,1.0,284.0,10.0,382,55.0,38.0,436.0,635.0,1069.0
1053,127.0,47.0,453.0,16.0,90,328,1024.0,117.0,389.0,148.0,99,3072,3038,3.0,996,149,28.0,297.0,27.0,331.0,84.0,173.0,3.0,61.0,1912.0,2.0,238.0,49.0,304.0,458,5219.0,519,330,1.0,287.0,11.0,382,54.0,38.0,436.0,629.0,1082.0
1054,124.0,47.0,456.0,15.0,93,341,955.0,116.0,391.0,146.0,102,3213,3017,3.0,1006,156,29.0,296.0,27.0,313.0,85.0,175.0,3.0,60.0,1919.0,2.0,237.0,48.0,313.0,455,5318.0,527,333,1.0,319.0,12.0,384,57.0,38.0,444.0,682.0,1103.0
1055,125.0,47.0,455.0,16.0,87,334,947.0,115.0,391.0,119.0,110,3389,3027,3.0,1025,162,29.0,297.0,27.0,300.0,76.0,173.0,3.0,60.0,1940.0,2.0,238.0,30.0,316.0,474,5419.0,550,353,1.0,309.0,12.0,390,57.0,38.0,443.0,689.0,1107.0
1056,125.0,47.0,433.0,14.0,93,391,821.0,99.0,337.0,127.0,121,3539,3009,3.0,1046,173,33.0,296.0,28.0,303.0,76.0,176.0,3.0,61.0,1900.0,2.0,242.0,30.0,332.0,474,5462.0,553,350,2.0,345.0,11.0,396,58.0,39.0,433.0,627.0,1038.0
1057,124.0,51.0,439.0,13.0,92,397,834.0,104.0,355.0,130.0,119,3537,2986,3.0,996,175,30.0,298.0,29.0,311.0,77.0,207.0,3.0,60.0,1913.0,2.0,242.0,30.0,325.0,492,5427.0,517,341,1.0,347.0,12.0,402,56.0,39.0,377.0,655.0,1039.0
1058,108.0,48.0,386.0,14.0,93,397,859.0,105.0,423.0,130.0,128,3556,2924,3.0,965,179,31.0,297.0,29.0,313.0,76.0,233.0,3.0,60.0,1915.0,2.0,242.0,29.0,327.0,512,5325.0,531,338,2.0,346.0,12.0,399,58.0,39.0,377.0,651.0,1044.0
1059,109.0,53.0,341.0,14.0,97,403,863.0,110.0,424.0,129.0,132,3601,2937,3.0,947,182,33.0,300.0,29.0,323.0,76.0,236.0,3.0,61.0,1929.0,2.0,241.0,30.0,339.0,519,5217.0,530,343,2.0,347.0,12.0,383,44.0,39.0,373.0,658.0,1044.0
1060,110.0,52.0,329.0,17.0,98,404,865.0,109.0,422.0,130.0,138,3599,2968,3.0,932,179,33.0,299.0,35.0,322.0,76.0,240.0,3.0,60.0,1905.0,2.0,242.0,30.0,340.0,516,5249.0,508,345,2.0,345.0,12.0,372,44.0,38.0,372.0,661.0,974.0
1061,102.0,54.0,339.0,18.0,99,410,828.0,105.0,417.0,110.0,140,3550,2875,3.0,907,181,32.0,296.0,35.0,325.0,75.0,246.0,3.0,61.0,1911.0,2.0,242.0,30.0,331.0,514,5218.0,505,344,2.0,343.0,12.0,379,42.0,38.0,352.0,641.0,961.0
1062,104.0,61.0,338.0,18.0,102,412,829.0,105.0,420.0,110.0,142,3521,2899,4.0,886,178,32.0,297.0,38.0,330.0,77.0,247.0,3.0,60.0,1926.0,2.0,242.0,30.0,332.0,513,5176.0,503,342,2.0,343.0,12.0,383,43.0,38.0,356.0,784.0,966.0
1063,137.0,64.0,416.0,18.0,100,409,805.0,104.0,424.0,109.0,138,3372,2659,4.0,853,180,33.0,294.0,40.0,358.0,77.0,257.0,3.0,61.0,2128.0,2.0,166.0,29.0,396.0,513,5116.0,492,341,2.0,312.0,12.0,383,44.0,38.0,443.0,783.0,986.0
1064,192.0,73.0,860.0,17.0,107,445,803.0,105.0,419.0,110.0,139,3384,2434,4.0,780,185,33.0,294.0,55.0,476.0,76.0,229.0,3.0,43.0,2625.0,2.0,312.0,29.0,397.0,480,5314.0,542,385,3.0,340.0,19.0,389,43.0,37.0,629.0,914.0,1596.0
1065,198.0,74.0,889.0,18.0,110,449,811.0,105.0,420.0,109.0,139,3438,4330,6.0,1099,178,33.0,296.0,55.0,501.0,96.0,230.0,3.0,65.0,2668.0,2.0,313.0,29.0,398.0,479,5130.0,455,378,2.0,389.0,22.0,403,44.0,38.0,595.0,917.0,1945.0
1066,199.0,75.0,873.0,18.0,109,442,797.0,104.0,422.0,110.0,140,3396,4302,6.0,1096,182,34.0,228.0,55.0,497.0,94.0,228.0,3.0,65.0,2647.0,2.0,314.0,29.0,396.0,476,4927.0,447,373,3.0,391.0,22.0,383,42.0,38.0,581.0,914.0,1949.0
1067,198.0,74.0,885.0,17.0,111,446,801.0,105.0,481.0,110.0,134,3456,4329,6.0,1116,185,33.0,229.0,55.0,502.0,96.0,232.0,3.0,70.0,2643.0,2.0,229.0,29.0,388.0,480,4888.0,441,376,3.0,392.0,22.0,382,43.0,38.0,574.0,769.0,1962.0
1068,189.0,75.0,881.0,10.0,109,442,792.0,104.0,470.0,110.0,120,3327,4271,6.0,1101,183,33.0,229.0,54.0,496.0,93.0,227.0,3.0,70.0,2617.0,2.0,229.0,29.0,390.0,461,4853.0,389,373,3.0,368.0,22.0,378,40.0,38.0,561.0,755.0,1961.0
1069,191.0,74.0,867.0,12.0,111,454,790.0,103.0,476.0,110.0,125,3288,4175,6.0,1101,188,40.0,226.0,55.0,447.0,64.0,227.0,3.0,67.0,2607.0,2.0,231.0,29.0,355.0,464,4804.0,396,376,3.0,368.0,15.0,379,44.0,38.0,565.0,763.0,1960.0
1070,184.0,72.0,869.0,12.0,109,460,742.0,104.0,465.0,109.0,120,3175,3986,6.0,1017,189,38.0,227.0,54.0,427.0,63.0,232.0,3.0,70.0,2651.0,1.0,231.0,29.0,358.0,466,4779.0,406,378,4.0,368.0,22.0,383,45.0,36.0,544.0,622.0,1955.0
1071,190.0,73.0,878.0,12.0,103,464,845.0,109.0,500.0,110.0,141,3267,4144,6.0,1095,164,38.0,228.0,62.0,422.0,63.0,244.0,3.0,70.0,2655.0,1.0,229.0,29.0,357.0,464,4754.0,405,366,4.0,369.0,15.0,381,44.0,37.0,547.0,666.0,1992.0
1072,189.0,74.0,878.0,12.0,105,485,897.0,110.0,511.0,108.0,148,3311,4162,7.0,1096,172,27.0,222.0,74.0,421.0,63.0,241.0,3.0,97.0,2641.0,1.0,228.0,29.0,355.0,459,4697.0,393,364,4.0,364.0,23.0,373,45.0,36.0,548.0,668.0,1982.0
1073,190.0,74.0,878.0,13.0,110,506,924.0,110.0,530.0,110.0,156,3399,4182,7.0,1103,175,27.0,192.0,75.0,427.0,63.0,247.0,3.0,98.0,2655.0,1.0,227.0,29.0,366.0,468,4758.0,390,368,4.0,364.0,17.0,374,44.0,36.0,550.0,673.0,1988.0
1074,179.0,76.0,872.0,12.0,112,515,954.0,109.0,518.0,110.0,170,3451,4226,7.0,1101,169,27.0,193.0,70.0,398.0,56.0,241.0,3.0,97.0,2662.0,2.0,226.0,29.0,384.0,466,4760.0,392,384,4.0,364.0,25.0,392,57.0,36.0,528.0,834.0,1938.0
